Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens,
4,2.5,0.85,127,0.495455,128,0.508178,127.3572271,0,0,0,0,300,300,300,
5,2.5,0.85,137,0.493651,138,0.500424,137.9373985,0,0,0,0,300,300,300,
6,2.5,0.85,132,0.475705,133,0.507087,132.7741699,0,0,0,0,300,300,300,
7,2.5,0.85,140,0.48435,141,0.518139,140.4631685,0,0,0,0,300,300,300,
8,2.5,0.85,162,0.498865,163,0.521154,162.050922,0,0,0,0,300,300,300,
9,2.5,0.85,156,0.492504,157,0.51094,156.4065958,0,0,0,0,300,300,300,
10,2.5,0.85,115,0.489773,116,0.506888,115.597546,0,0,0,0,300,300,300,
11,2.5,0.85,213,0.481424,214,0.505795,213.7622174,0,0,0,0,300,300,300,
12,2.5,0.85,108,0.488372,109,0.52426,108.324008,0,0,0,0,300,300,300,
13,2.5,0.85,88,0.492321,89,0.504058,88.65425577,0,0,0,0,300,300,300,
14,2.5,0.85,192,0.490491,193,0.522871,192.2936689,0,0,0,0,300,300,300,
15,2.5,0.85,113,0.492823,114,0.504117,113.6354702,0,0,0,0,300,300,300,
16,2.5,0.85,119,0.471057,120,0.512726,119.6945931,0,0,0,0,300,300,300,
17,2.5,0.85,128,0.496299,129,0.500779,128.8261161,0,0,0,0,300,300,300,
18,2.5,0.85,186,0.494958,187,0.51602,186.2393885,0,0,0,0,300,300,300,
19,2.5,0.85,69,0.497266,70,0.503317,69.45182614,0,0,0,0,300,300,300,
0,2.5,0.9,38,0.49489,39,0.525502,38.166928,204,0.481151,205,0.512687,204.5976979,166,166.4307699,
1,2.5,0.9,47,0.491086,48,0.508397,47.5149327,227,0.45938,228,0.508333,227.8297755,180,180.3148428,
2,2.5,0.9,42,0.498331,43,0.545151,42.03564716,237,0.493464,238,0.528438,237.1868817,195,195.1512345,
3,2.5,0.9,38,0.492376,39,0.53437,38.18154975,213,0.455407,214,0.516458,213.7304221,175,175.5488724,
4,2.5,0.9,37,0.486758,38,0.503185,37.80611189,234,0.493167,235,0.524254,234.2198025,197,196.4136906,
5,2.5,0.9,31,0.487814,32,0.508148,31.59929183,215,0.490654,216,0.522464,215.293807,184,183.6945152,
6,2.5,0.9,28,0.498462,29,0.529857,28.04898869,202,0.471347,203,0.504344,202.8683517,174,174.819363,
7,2.5,0.9,34,0.468195,35,0.527644,34.53499638,237,0.479374,238,0.537022,237.3577921,203,202.8227957,
8,2.5,0.9,35,0.479881,36,0.518797,35.5169853,220,0.469178,221,0.502743,220.918278,185,185.4012927,
9,2.5,0.9,35,0.497994,36,0.509687,35.17155563,235,0.488095,236,0.524745,235.3248295,200,200.1532738,
10,2.5,0.9,41,0.487136,42,0.541595,41.2362144,230,0.495677,231,0.502903,230.5982563,189,189.3620419,
11,2.5,0.9,28,0.446154,29,0.5036,28.93733245,224,0.492625,225,0.535442,224.1722447,196,195.2349122,
12,2.5,0.9,40,0.489362,41,0.530702,40.25732946,232,0.4692,233,0.501905,232.941752,192,192.6844226,
13,2.5,0.9,33,0.46021,34,0.500378,33.99058952,216,0.487342,217,0.503067,216.8049603,183,182.8143707,
14,2.5,0.9,32,0.481337,33,0.513934,32.57253735,223,0.471915,224,0.516017,223.6368192,191,191.0642818,
15,2.5,0.9,40,0.486089,41,0.503777,40.7864654,243,0.493056,244,0.522281,243.2376048,203,202.4511394,
16,2.5,0.9,38,0.481032,39,0.502304,38.8916886,232,0.46791,233,0.501391,232.958454,194,194.0667654,
17,2.5,0.9,34,0.468378,35,0.51284,34.71121407,231,0.466747,232,0.536024,231.4800006,197,196.7687865,
18,2.5,0.9,35,0.498196,36,0.525912,35.06508876,226,0.464387,227,0.502326,226.9386911,191,191.8736023,
19,2.5,0.9,38,0.479809,39,0.526899,38.42877469,225,0.480572,226,0.501198,225.941918,187,187.5131433,
0,2.5,0.95,25,0.486248,26,0.530469,25.31098347,139,0.459104,140,0.514574,139.7372634,114,114.4262799,
1,2.5,0.95,15,0.475628,16,0.505986,15.80281969,132,0.472848,133,0.501796,132.9379577,117,117.135138,
2,2.5,0.95,17,0.48557,18,0.525411,17.3621897,135,0.484234,136,0.536443,135.3019786,118,117.9397889,
3,2.5,0.95,21,0.474474,22,0.531198,21.45000353,122,0.483711,123,0.507768,122.6771002,101,101.2270967,
4,2.5,0.95,21,0.47974,22,0.54253,21.32266284,125,0.455245,126,0.502544,125.9462145,104,104.6235517,
5,2.5,0.95,22,0.498665,23,0.517241,22.07186693,135,0.489115,136,0.539807,135.2147282,113,113.1428612,
6,2.5,0.95,15,0.484884,16,0.50262,15.85227785,124,0.471448,125,0.51173,124.7088029,109,108.8565251,
7,2.5,0.95,26,0.494993,27,0.531005,26.13903699,142,0.488998,143,0.510313,142.5161623,116,116.3771253,
8,2.5,0.95,24,0.480253,25,0.515464,24.56081906,134,0.475038,135,0.5,135,110,110.4391809,
9,2.5,0.95,22,0.49492,23,0.545489,22.1004568,139,0.489925,140,0.520231,139.3324424,117,117.2319856,
10,2.5,0.95,21,0.470672,22,0.501368,21.95543393,141,0.468529,142,0.504717,141.8696529,120,119.914219,
11,2.5,0.95,18,0.49345,19,0.505739,18.53299699,122,0.497778,123,0.562141,122.0345229,104,103.501526,
12,2.5,0.95,18,0.491852,19,0.541785,18.16317866,112,0.489643,113,0.519858,112.3427768,94,94.17959811,
13,2.5,0.95,25,0.486111,26,0.515414,25.47397877,132,0.473348,133,0.508197,132.7647852,107,107.2908064,
14,2.5,0.95,19,0.471484,20,0.503556,19.88912447,120,0.49483,121,0.540672,120.1127787,101,100.2236542,
15,2.5,0.95,16,0.468236,17,0.50328,16.90640338,122,0.469737,123,0.507485,122.8017113,106,105.895308,
16,2.5,0.95,19,0.486706,20,0.506241,19.68052214,128,0.494609,129,0.507848,128.407206,109,108.7266838,
17,2.5,0.95,21,0.468101,22,0.501877,21.944428,136,0.475564,137,0.526906,136.4759456,115,114.5315176,
18,2.5,0.95,18,0.491692,19,0.514586,18.36288984,137,0.478947,138,0.520772,137.5033592,119,119.1404694,
19,2.5,0.95,23,0.493036,24,0.532804,23.17511567,131,0.484838,132,0.513138,131.5357597,108,108.360644,
0,2.5,1,17,0.477433,18,0.523017,17.49506406,97,0.485577,98,0.502865,97.83427811,80,80.33921405,
1,2.5,1,17,0.452744,18,0.510052,17.82459691,94,0.489796,95,0.532113,94.24113241,77,76.41653549,
2,2.5,1,15,0.482278,16,0.514915,15.54300334,92,0.467466,93,0.515193,92.68166866,77,77.13866532,
3,2.5,1,16,0.455836,17,0.5134,16.76721562,98,0.479914,99,0.520941,98.48958003,82,81.72236441,
4,2.5,1,19,0.461142,20,0.504559,19.89499505,101,0.464838,102,0.519152,101.6473837,82,81.75238868,
5,2.5,1,13,0.496401,14,0.509446,13.27589115,83,0.473826,84,0.515979,83.62092852,70,70.34503738,
6,2.5,1,19,0.473474,20,0.510013,19.72596404,99,0.498951,100,0.520353,99.04901411,80,79.32305007,
7,2.5,1,16,0.494186,17,0.537024,16.13572062,96,0.498613,97,0.539832,96.03364953,80,79.89792891,
8,2.5,1,15,0.491403,16,0.527958,15.23517987,93,0.470201,94,0.502845,93.91284769,78,78.67766782,
9,2.5,1,16,0.46688,17,0.510749,16.75497504,97,0.491342,98,0.52866,97.232006,81,80.47703096,
10,2.5,1,16,0.471997,17,0.51698,16.62252406,96,0.46477,97,0.512786,96.73371376,80,80.1111897,
11,2.5,1,14,0.496419,15,0.50103,14.77662112,95,0.454075,96,0.507782,95.85510269,81,81.07848156,
12,2.5,1,14,0.475899,15,0.515481,14.60888788,85,0.496218,86,0.527656,85.12030027,71,70.5114124,
13,2.5,1,13,0.469122,14,0.503058,13.9098892,95,0.484331,96,0.529661,95.34566512,82,81.43577592,
14,2.5,1,15,0.453015,16,0.506338,15.88113947,97,0.494326,98,0.537463,97.13153441,82,81.25039494,
15,2.5,1,17,0.4875,18,0.547468,17.2084445,96,0.490586,97,0.514724,96.39000746,79,79.18156295,
16,2.5,1,14,0.479167,15,0.502387,14.89720069,95,0.493421,96,0.559986,95.09883572,81,80.20163504,
17,2.5,1,17,0.471221,18,0.531019,17.48127028,95,0.483377,96,0.519906,95.4550631,78,77.97379282,
18,2.5,1,18,0.495276,19,0.544452,18.09606312,99,0.463851,100,0.510884,99.76858801,81,81.67252489,
19,2.5,1,16,0.484443,17,0.514805,16.5123839,92,0.460042,93,0.516049,92.71344653,76,76.20106263,
0,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
1,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
2,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
3,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
4,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
5,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
6,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
7,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
8,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
9,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
10,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
11,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
12,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
13,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
14,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
15,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
16,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
17,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
18,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
19,3,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
0,3,0.85,129,0.48652,130,0.509489,129.586878,0,0,0,0,300,300,300,
1,3,0.85,79,0.486307,80,0.507711,79.63974024,0,0,0,0,300,300,300,
2,3,0.85,131,0.484444,132,0.50416,131.7890039,0,0,0,0,300,300,300,
3,3,0.85,95,0.491085,96,0.51014,95.46785621,0,0,0,0,300,300,300,
4,3,0.85,133,0.480992,134,0.508246,133.6974389,0,0,0,0,300,300,300,
5,3,0.85,93,0.486429,94,0.510606,93.56131861,0,0,0,0,300,300,300,
6,3,0.85,83,0.481511,84,0.507943,83.69949304,0,0,0,0,300,300,300,
7,3,0.85,88,0.491809,89,0.511189,88.42265222,0,0,0,0,300,300,300,
8,3,0.85,94,0.488843,95,0.504372,94.71846223,0,0,0,0,300,300,300,
9,3,0.85,74,0.481718,75,0.515552,74.54034403,0,0,0,0,300,300,300,
10,3,0.85,107,0.486903,108,0.530628,107.2995312,0,0,0,0,300,300,300,
11,3,0.85,102,0.471931,103,0.520708,102.5754556,0,0,0,0,300,300,300,
12,3,0.85,131,0.482143,132,0.502692,131.8689961,0,0,0,0,300,300,300,
13,3,0.85,127,0.464674,128,0.501768,127.9523373,0,0,0,0,300,300,300,
14,3,0.85,96,0.487189,97,0.521936,96.3686937,0,0,0,0,300,300,300,
15,3,0.85,104,0.481096,105,0.505287,104.7814476,0,0,0,0,300,300,300,
16,3,0.85,84,0.46773,85,0.507637,84.80863006,0,0,0,0,300,300,300,
17,3,0.85,70,0.472901,71,0.509985,70.73074641,0,0,0,0,300,300,300,
18,3,0.85,83,0.488601,84,0.501176,83.90648111,0,0,0,0,300,300,300,
19,3,0.85,87,0.479938,88,0.502229,87.90000449,0,0,0,0,300,300,300,
0,3,0.9,32,0.488636,33,0.542139,32.2123993,207,0.471318,208,0.503628,207.8877128,175,175.6753135,
1,3,0.9,32,0.49635,33,0.510653,32.25519122,215,0.499639,216,0.524216,215.0146885,183,182.7594973,
2,3,0.9,34,0.495442,35,0.516452,34.21694431,220,0.498331,221,0.507979,220.1729892,186,185.9560449,
3,3,0.9,39,0.474504,40,0.505831,39.81386663,206,0.472429,207,0.504237,206.8667945,167,167.0529279,
4,3,0.9,31,0.489631,32,0.508015,31.56402306,221,0.494081,222,0.515753,221.2731174,190,189.7090943,
5,3,0.9,42,0.496725,43,0.522885,42.12519113,214,0.492715,215,0.500378,214.9506721,172,172.8254809,
6,3,0.9,30,0.471836,31,0.505479,30.83714294,214,0.495142,215,0.514606,214.249589,184,183.412446,
7,3,0.9,40,0.492347,41,0.511029,40.40964565,221,0.47544,222,0.51791,221.5782906,181,181.1686449,
8,3,0.9,36,0.483285,37,0.529887,36.35867559,188,0.483652,189,0.504683,188.7773287,152,152.4186531,
9,3,0.9,30,0.486364,31,0.501817,30.88241765,216,0.495177,217,0.501223,216.7977175,186,185.9152998,
10,3,0.9,46,0.48503,47,0.501014,46.93656156,218,0.482115,219,0.512968,218.5796843,172,171.6431227,
11,3,0.9,29,0.480614,30,0.517388,29.52716593,206,0.468151,207,0.51244,206.7191176,177,177.1919517,
12,3,0.9,34,0.498237,35,0.51603,34.09908391,206,0.478378,207,0.506757,206.7619014,172,172.6628175,
13,3,0.9,37,0.498911,38,0.514126,37.0715741,198,0.48265,199,0.532508,198.3479883,161,161.2764142,
14,3,0.9,40,0.494609,41,0.502475,40.68535469,222,0.491692,223,0.515935,222.3426969,182,181.6573422,
15,3,0.9,24,0.498244,25,0.538136,24.04401885,201,0.456076,202,0.50328,201.9305144,177,177.8864955,
16,3,0.9,44,0.493182,45,0.516312,44.2947687,225,0.46225,226,0.500339,225.9910998,181,181.6963311,
17,3,0.9,45,0.479371,46,0.509695,45.68028624,234,0.49003,235,0.518265,234.3531078,189,188.6728216,
18,3,0.9,34,0.468845,35,0.504873,34.86474409,212,0.498559,213,0.538171,212.0363779,178,177.1716338,
19,3,0.9,39,0.49529,40,0.527344,39.14693954,241,0.48824,242,0.512329,241.4881896,202,202.3412501,
0,3,0.95,24,0.49763,25,0.513774,24.14680377,125,0.474201,126,0.501846,125.9332248,101,101.786421,
1,3,0.95,23,0.494272,24,0.570616,23.07502882,127,0.431983,128,0.514388,127.8253989,104,104.7503701,
2,3,0.95,24,0.498505,25,0.515205,24.08952096,121,0.466849,122,0.525109,121.5690182,97,97.47949724,
3,3,0.95,19,0.471821,20,0.512341,19.69543435,121,0.480366,122,0.510911,121.6427893,102,101.947355,
4,3,0.95,18,0.474407,19,0.505216,18.83069882,120,0.492045,121,0.560027,120.1170163,102,101.2863174,
5,3,0.95,21,0.491599,22,0.51385,21.37755606,129,0.489613,130,0.54021,129.2052889,108,107.8277328,
6,3,0.95,25,0.494758,26,0.53,25.14874298,124,0.461742,125,0.500772,124.9802203,99,99.83147737,
7,3,0.95,19,0.489098,20,0.513968,19.43835947,121,0.478636,122,0.51435,121.5981968,102,102.1598373,
8,3,0.95,18,0.440304,19,0.519258,18.75608582,132,0.483529,133,0.54708,132.2591777,114,113.5030918,
9,3,0.95,20,0.470798,21,0.522997,20.559436,122,0.483533,123,0.529021,122.3620076,102,101.8025716,
10,3,0.95,19,0.45931,20,0.535313,19.5353736,126,0.488293,127,0.508322,126.5845025,107,107.0491289,
11,3,0.95,22,0.462296,23,0.513774,22.73242939,129,0.48646,130,0.529563,129.3141313,107,106.5817019,
12,3,0.95,24,0.499671,25,0.525242,24.01286614,139,0.479078,140,0.514746,139.5865762,115,115.5737101,
13,3,0.95,21,0.463889,22,0.506757,21.8423766,123,0.496739,124,0.504794,123.4048417,102,101.5624651,
14,3,0.95,21,0.49729,22,0.531929,21.07823551,136,0.479627,137,0.51707,136.544107,115,115.4658715,
15,3,0.95,26,0.487171,27,0.525524,26.33449795,141,0.486644,142,0.548288,141.2166634,115,114.8821655,
16,3,0.95,21,0.474368,22,0.507219,21.78025022,126,0.459097,127,0.514523,126.737975,105,104.9577247,
17,3,0.95,24,0.484504,25,0.512846,24.54675041,121,0.488287,122,0.51264,121.4809674,97,96.93421703,
18,3,0.95,23,0.477712,24,0.506719,23.76836626,137,0.476852,138,0.516361,137.5858918,114,113.8175256,
19,3,0.95,22,0.494689,23,0.526316,22.16792614,128,0.465141,129,0.512429,128.7371638,106,106.5692376,
0,3,1,14,0.486842,15,0.561584,14.1760456,89,0.464384,90,0.503049,89.92114315,75,75.74509756,
1,3,1,20,0.46526,21,0.503618,20.90567809,99,0.455688,100,0.527349,99.61835587,79,78.71267778,
2,3,1,15,0.451923,16,0.503916,15.92468217,89,0.476714,90,0.513831,89.62736751,74,73.70268534,
3,3,1,14,0.482923,15,0.532413,14.34505961,87,0.496362,88,0.526738,87.1197656,73,72.774706,
4,3,1,17,0.484728,18,0.526455,17.36599803,92,0.485944,93,0.511789,92.54385761,75,75.17785958,
5,3,1,17,0.497195,18,0.51114,17.20114736,97,0.464987,98,0.507874,97.81640124,80,80.61525388,
6,3,1,16,0.470922,17,0.508401,16.77584781,90,0.480323,91,0.51296,90.60290468,74,73.82705687,
7,3,1,15,0.488776,16,0.537548,15.23013204,89,0.432361,90,0.504723,89.93473094,74,74.70459889,
8,3,1,16,0.491577,17,0.540266,16.17299595,91,0.424671,92,0.503581,91.95461919,75,75.78162323,
9,3,1,17,0.49115,18,0.542351,17.17284819,96,0.464031,97,0.507104,96.83507069,79,79.66222251,
10,3,1,14,0.448143,15,0.508828,14.85452748,86,0.484655,87,0.515515,86.49724563,72,71.64271815,
11,3,1,15,0.471536,16,0.524885,15.53354327,90,0.47449,91,0.521837,90.5387881,75,75.00524482,
12,3,1,16,0.499335,17,0.532514,16.0200428,94,0.467133,95,0.509336,94.7787835,78,78.7587407,
13,3,1,15,0.478186,16,0.514915,15.59391761,89,0.4875,90,0.530333,89.29183106,74,73.69791345,
14,3,1,18,0.498057,19,0.556971,18.03298028,98,0.484917,99,0.511806,98.5609357,80,80.52795542,
15,3,1,18,0.485896,19,0.546831,18.23145975,93,0.474798,94,0.513052,93.65880692,75,75.42734717,
16,3,1,16,0.477019,17,0.503226,16.87690312,99,0.491173,100,0.522426,99.28243689,83,82.40553377,
17,3,1,15,0.488607,16,0.521208,15.34946781,89,0.478276,90,0.522603,89.49008505,74,74.14061724,
18,3,1,15,0.481801,16,0.540254,15.31134416,85,0.466715,86,0.502407,85.93256192,70,70.62121776,
19,3,1,16,0.481297,17,0.540968,16.31343534,92,0.497482,93,0.520123,92.11121417,76,75.79777883,
0,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,3.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,3.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,3.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,3.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
